,A,NtrC,RpoN
hns_stpA__delhns_delstpA_delrpoS__1,-1.5177063723000002,-1.6739033585,-1.0463528466
hns_stpA__delhns_delstpA_delrpoS__2,-1.8191787839,-1.6599767684,-1.4682892945
hns_stpA__wt__1,0.7987941427,0.4921586102,0.0715101833
hns_stpA__wt__2,-0.7987941427,-0.4921586102,-0.0715101833
hns_stpA__delhns_delstpA__1,-1.7041226971999999,-1.9667851912,-1.9582703257
hns_stpA__delhns_delstpA__2,-1.8441677666,-1.5952787099,-1.6073898337
hu__wt_log_pH7__1,1.3801246714,0.0554576826,-1.4449560918
hu__wt_log_pH7__2,-0.0305450885,0.3615113461,-0.9170654136
hu__wt_log_pH7__3,0.043696746,0.2844307525,-0.6994754824
hu__wt_lag_pH7__1,0.16039186090000002,-0.1511800401,-0.12385277950000001
hu__wt_lag_pH7__2,0.7644050130000001,-0.3287568268,0.0182274602
hu__wt_lag_pH7__3,-0.9247968739,0.47993686680000003,0.1056253192
hu__delhupA_lag_pH7__1,-0.5685350188,0.0966587675,0.2046437191
hu__delhupA_lag_pH7__2,-0.1996175326,-0.4385261335,-0.14746258140000001
hu__delhupA_lag_pH7__3,-1.3691597712,0.3943636599,0.2614496072
hu__delhupB_lag_pH7__1,-0.3424304584,0.2441922967,-0.0527428655
hu__delhupB_lag_pH7__2,-0.2471325697,0.0197995959,-0.0078161007
hu__delhupB_lag_pH7__3,-0.9074631734,0.511482393,0.044583712000000005
hu__delhupAhupB_lag_pH7__1,-0.3817620332,0.10889436840000001,-0.0660598798
hu__delhupAhupB_lag_pH7__2,-0.3360415467,-0.031644194,0.1279091318
hu__delhupAhupB_lag_pH7__3,-1.6912677918,0.5475728391,0.4344425029
hu__hupAE34K_hupB_lag_pH7__1,0.0163196137,-0.0275403842,0.1419125979
hu__hupAE34K_hupB_lag_pH7__2,0.18376139930000002,-0.18495747170000001,0.0933277425
hu__hupAE34K_hupB_lag_pH7__3,-0.7981000011,0.4688766312,0.07445381350000001
hu__hupAE34K_delhupB_lag_pH7__1,0.0661488805,-0.053808411,0.1406115969
hu__hupAE34K_delhupB_lag_pH7__2,-0.1256121824,-0.046821963,0.3348345451
hu__hupAE34K_delhupB_lag_pH7__3,-1.4679916729,0.4314599342,0.1956944742
hu__wt_lag_pH5__1,-0.6058053691,0.28531119850000003,-0.1577754055
hu__wt_lag_pH5__2,-1.3384378478,0.5723665442,0.0048768716
hu__wt_lag_pH5__3,-1.5674118763,0.5168583487,-0.020422199999999998
hu__delhupA_lag_pH5__1,-0.9396116803000001,0.1269430011,-0.2693961785
hu__delhupA_lag_pH5__2,-1.2159347294,0.6867427452,0.21668485040000002
hu__delhupA_lag_pH5__3,-1.2042567062,0.19166416190000002,-0.090408474
hu__delhupAhupB_lag_pH5__1,-0.7903117304,0.1771790862,-0.0678976565
hu__delhupAhupB_lag_pH5__2,-1.2143015581,0.6171396799000001,0.32924325260000004
hu__delhupAhupB_lag_pH5__3,-1.1193610071,0.6658670079,0.31604061
hu__hupAE34K_hupB_lag_pH5__1,-0.3116052304,0.1139609407,0.0184306441
hu__hupAE34K_hupB_lag_pH5__2,-1.2259603469,0.4930094051,0.2106381983
hu__hupAE34K_hupB_lag_pH5__3,-1.1946144162,0.5937879373,0.2403260193
hu__hupAE34K_delhupB_lag_pH5__1,-1.3886312186,0.2132351751,0.0405541119
hu__hupAE34K_delhupB_lag_pH5__2,-0.9419200211000001,1.2198131658,0.4511764279
hu__hupAE34K_delhupB_lag_pH5__3,-0.7583469548,0.37936051660000003,0.0721447115
hyperpersistence__low_GFP__1,-0.1409644643,-1.45304674,-0.885396136
hyperpersistence__wt__1,-0.1224082055,-0.2090211029,0.020032704000000002
hyperpersistence__high_GFP__1,-0.1629105579,-0.756517255,-0.8268853717
hyperpersistence__pth_mut__1,-0.0499998641,-0.0856443972,-0.3081166643
hyperpersistence__pth_mut__2,0.18991605960000002,-0.35196936440000004,-0.1576120561
hyperpersistence__metG_mut__1,-0.17611548770000002,0.1107342332,-0.1279408709
hyperpersistence__metG_mut__2,0.3624660557,0.12976807340000002,-0.2812811618
hyperpersistence__high_GFP__2,0.0896852628,-1.2015108167,-0.6125609148
hyperpersistence__wt__2,0.1224082055,0.2090211029,-0.020032704000000002
hyperpersistence__low_GFP__2,-0.5307954262,-1.285378234,-0.8276924667000001
kan_efg__cpxAF218Y__1,-0.6552108412000001,-0.0124719164,0.27840669
kan_efg__cpxAF218Y__2,-0.6037282689,0.2373859717,0.44749614050000003
kan_efg__cyaAN600Y__1,-0.7251906908,0.0385107498,0.5056412719
kan_efg__cyaAN600Y__2,-0.7323931346,0.1550013762,0.5763328922000001
kan_efg__fusAA608E__1,-0.8837497841,-0.0703063676,0.209687488
kan_efg__fusAA608E__2,-0.6881711359,-0.0147442925,0.1261671049
kan_efg__fusAA608E_cpxAF218Y__1,-1.0918248702,0.5683798729,0.4522368742
kan_efg__fusAA608E_cpxAF218Y__2,-0.2425349383,0.3865716777,0.5217497523
kan_efg__fusAA608E_cyaAN600Y__1,-0.7264739182000001,0.11140432580000001,0.39747491430000004
kan_efg__fusAA608E_cyaAN600Y__2,-0.7467572584000001,0.3670788144,0.5017014790000001
kan_efg__fusAA608E_rpoDL261Q__1,0.2346930472,0.157032432,0.3852373114
kan_efg__fusAA608E_rpoDL261Q__2,-0.4629727132,0.32892954080000003,0.4631732034
kan_efg__fusAA608E_topAS180L__1,-0.5745468715000001,-0.3531470758,0.506628548
kan_efg__fusAA608E_topAS180L__2,-1.0002390557,-0.1205533669,0.6252190204
kan_efg__rpoDL261Q__1,-0.4262786383,0.4220309418,0.23017931600000002
kan_efg__rpoDL261Q__2,-0.6125859485,0.408333795,0.35419150580000003
kan_efg__wt__1,-0.063004646,-0.11370827280000001,-0.0745658314
kan_efg__wt__2,0.063004646,0.11370827280000001,0.0745658314
lrp__wt_min_log__1,0.061398014300000005,0.1761097603,0.0011009558
lrp__wt_min_log__2,-0.061398014300000005,-0.1761097603,-0.0011009558
lrp__wt_min_trans__1,24.3298948309,3.6263915463,-0.6664305728000001
lrp__wt_min_trans__2,24.9236324977,3.1104126218,-0.3541313109
lrp__wt_min_stat__1,2.3043521512,-2.2306249776,-0.6088823642
lrp__wt_min_stat__2,4.6499229192,-1.3483879757000001,-0.5431141380000001
lrp__wt_liv_log__1,1.6275160397000001,0.6729074275,0.168226741
lrp__wt_liv_log__2,2.1346643398,0.6112015192,0.0482586065
lrp__wt_liv_trans__1,0.44936684600000004,0.2805912775,-0.0217042286
lrp__wt_liv_trans__2,-0.3155336096,0.1768199714,0.0895386989
lrp__wt_liv_stat__1,2.422012803,-2.3527415981,-1.3385275963
lrp__wt_liv_stat__2,1.1060615482,-1.9352394622,-1.1646740048
lrp__wt_rich_log__1,-0.9035287106000001,-1.6113552574,-0.7749694047
lrp__wt_rich_log__2,-1.0110645536,-1.8409964236,-0.6050074147
lrp__wt_rich_trans__1,0.0319387823,0.0776118978,0.2054468556
lrp__wt_rich_trans__2,-0.364850614,-0.1743571162,0.1104531562
lrp__wt_rich_stat__1,0.7688888841,-1.2864172919,0.0743609144
lrp__wt_rich_stat__2,-0.6539419927,-0.6272660239,0.19170938040000002
lrp__dellrp_min_log__1,0.4008325956,-0.35021289250000004,-0.0735717597
lrp__dellrp_min_log__2,0.17502768970000002,-0.4566593719,0.0173826744
lrp__dellrp_min_trans__1,1.6371386485000001,2.2338964914,0.15264384050000002
lrp__dellrp_min_trans__2,1.86116182,2.3166568961,0.49009369420000004
lrp__dellrp_min_stat__1,1.7614735971000002,-2.457135741,-0.5544656631
lrp__dellrp_min_stat__2,2.2922548806,-2.4328955722,-0.8254530849
lrp__dellrp_liv_log__1,0.8640908058000001,0.8063243895000001,0.4869159041
lrp__dellrp_liv_log__2,0.0212461236,0.1633388871,0.3297251698
lrp__dellrp_liv_trans__1,-0.35435461560000003,0.0216907221,-0.0702059601
lrp__dellrp_liv_trans__2,0.45840500970000003,0.23431974,0.0256604608
lrp__dellrp_liv_stat__1,1.4760048547,-2.1426235258,-0.8805494243
lrp__dellrp_liv_stat__2,1.6730396301,-2.3520151727,-0.7595655453
lrp__dellrp_rich_log__1,-0.8142359564,-1.5276034517000001,-0.6967042679000001
lrp__dellrp_rich_log__2,-0.8399407434,-1.5476608399,-0.6197101664
lrp__dellrp_rich_trans__1,-0.039149211600000004,-0.0665627,0.1080873537
lrp__dellrp_rich_trans__2,-0.41724100350000004,-0.36046484240000004,0.3622033107
lrp__dellrp_rich_stat__1,1.11129283,-1.826032155,0.00550106
lrp__dellrp_rich_stat__2,1.8237524682,-1.6119222878000001,0.2899251666
mazF_circuit__t0__1,-0.6187315664,0.11085401700000001,0.1107043214
mazF_circuit__t2__1,-1.4878978248,0.4440786191,-0.6692219971000001
mazF_circuit__t4__1,-0.6848638201,0.4219551985,-0.3012417291
mazF_circuit__t6__1,-0.07526858680000001,0.0018432256,-0.8025311075
mazF_circuit__t8__1,-0.2110650657,-0.7591326593000001,-0.7499777984
mazF_circuit__t0__2,0.6187315664,-0.11085401700000001,-0.1107043214
mazF_circuit__t2__2,0.4522952623,1.213896796,0.2873496733
mazF_circuit__t4__2,-0.169256511,-0.3154068367,-0.1939351305
mazF_circuit__t6__2,-1.0257378931,0.14764250410000002,-0.8228724163000001
mazF_circuit__t8__2,1.530361311,-1.3027485147,-1.0717102719
mazF_ribo__emptyvec_mrna_5m__1,-0.1383745523,-0.02405883,-0.0169002124
mazF_ribo__emptyvec_mrna_5m__2,0.1383745523,0.02405883,0.0169002124
mazF_ribo__mazF_mrna_5m__1,-0.1906315442,-0.10631056330000001,-0.7013114639
mazF_ribo__mazF_mrna_5m__2,-0.0653828572,0.0109980379,-0.6629867329
mazF_ribo__emptyvec_total_5m__1,-0.7103009262000001,-0.21994998000000002,0.0557386989
mazF_ribo__emptyvec_total_5m__2,-2.255383588,-0.1920751392,0.2508594257
mazF_ribo__mazF_total_60m__1,0.3686507314,-1.7934679885,-0.9167151233
mazF_ribo__mazF_total_60m__2,0.4053346378,-1.1289450253,-0.7886672223000001
mercury__ctrl_t00__1,0.4677865359,-0.0256092509,-0.0621279511
mercury__ctrl_t10__1,0.2587347672,-0.0327855484,0.0671023
mercury__ctrl_t30__1,-0.3259440977,0.0072802149,0.2546664045
mercury__ctrl_t60__1,-1.457724388,-1.1340702972,0.5719902455
mercury__hg_t10__1,0.9344008683,-0.9280923834,0.9364226197000001
mercury__hg_t30__1,0.3763524446,-0.9322032425000001,1.086910479
mercury__hg_t60__1,0.4396714943,-1.0584156509,1.0331766101
mercury__pma_t10__1,-0.7216975938,-0.26474438,-0.43542079100000003
mercury__pma_t30__1,-0.4858622379,-0.4997166572,-0.5174314768
mercury__pma_t60__1,-1.3990207753,0.14435532880000002,-0.34978884720000003
mercury__ctrl_t00__2,0.0067580772,0.006048201400000001,0.037938416100000004
mercury__ctrl_t10__2,-0.0576998764,0.0400297685,-0.0167731402
mercury__ctrl_t30__2,-0.375894216,0.17534038100000002,0.33980055000000003
mercury__ctrl_t60__2,-1.4089898573,-0.3725951524,0.5973291683
mercury__hg_t10__2,0.9187135835,-0.9710311949,0.9217115847
mercury__hg_t30__2,0.9252598697000001,-1.2305790535,1.1100313853000001
mercury__hg_t60__2,-0.9043259889,-0.32384565330000004,0.0672596761
mercury__pma_t10__2,0.1752745253,-0.19661787490000002,-0.5012604293
mercury__pma_t30__2,-0.602554358,-0.498714482,-0.4637125775
mercury__pma_t60__2,-1.6502331195000002,-1.2676486597,-0.1441467858
mercury__ctrl_t00__3,-0.4745446131,0.0195610495,0.024189535
mercury__ctrl_t10__3,0.4947201228,0.0041161009,-0.0328642865
mercury__ctrl_t30__3,-1.2173116613000001,-0.3807481447,0.5209823608
mercury__ctrl_t60__3,-2.077045165,-0.12298152500000001,0.5153948444
mercury__hg_t10__3,0.4011730699,-0.734004137,1.0144914721
mercury__hg_t30__3,0.9962185402,-0.4962611257,1.0322093347
mercury__hg_t60__3,-0.9794844133,-1.2362252967,0.4637333751
mercury__pma_t10__3,-0.4222838417,-0.2098715447,-0.5794641209
mercury__pma_t30__3,-0.1817302383,-0.5267993207,-0.5700210563
mercury__pma_t60__3,-0.9189351076000001,-0.8922631400000001,0.0693791866
ml_abx__az_lolcde__1,-0.9749623795000001,0.0925905832,0.3903220046
ml_abx__az_lolcde__2,-0.1264618471,1.4702875952,0.2213146617
ml_abx__az_lolcde__3,-1.3306890797,0.0674864312,0.10774323770000001
ml_abx__b01__1,-0.6939724263,0.3132724422,0.24033551150000002
ml_abx__b01__2,-0.6699808273,0.22907422600000002,0.3211020586
ml_abx__b01__3,-0.4128597359,-0.6057365058,0.1770480587
ml_abx__cro__1,-0.2611411701,-1.0016422512,0.3253524404
ml_abx__cro__2,-0.10988223870000001,1.4764598105,0.039544874800000004
ml_abx__cro__3,-0.055847221600000004,-0.3994956039,-0.2977647758
ml_abx__chl__1,1.0584495031,-4.0292309571,-1.2976976884
ml_abx__chl__2,1.1322981019,-3.7749197485,-1.3277234537
ml_abx__chl__3,1.7381616403,-3.6444573152,-1.3924672337000001
ml_abx__cip__1,-0.27456702250000004,-0.42859256160000003,0.2202805298
ml_abx__cip__2,0.385487679,0.9218290999000001,-0.0426974653
ml_abx__cip__3,0.33936212920000003,-1.123315206,-0.3733528378
ml_abx__clr__1,-0.1003242653,-3.7249286572,-0.0012082387
ml_abx__clr__2,0.17649839990000002,-3.8063740708,-0.1158980419
ml_abx__clr__3,0.6532505157,-3.457271719,-0.1609201725
ml_abx__cst__1,-0.7214908123,-0.0997194753,0.4924001161
ml_abx__cst__2,0.5573317658,1.9144067451,0.1798871686
ml_abx__cst__3,-0.9108594608,-0.2358635427,0.2149347168
ml_abx__ctrl__1,0.3161907561,-1.2125756048,0.22488087
ml_abx__ctrl__2,0.0033083257000000002,-1.2778609502,0.2173163055
ml_abx__ctrl__3,-0.1053245965,1.4057187035,0.1020228517
ml_abx__ctrl__4,0.2819582477,1.5900048838,0.0515938243
ml_abx__ctrl__5,-0.177480367,-0.3244936319,-0.28462972410000004
ml_abx__ctrl__6,-0.318652366,-0.1807934004,-0.3111841275
ml_abx__dox__1,0.5346905952000001,-4.0584338776,-0.6907492030000001
ml_abx__dox__2,0.43861301890000004,-3.7975824019,-0.6874710706
ml_abx__dox__3,1.3735474622,-3.5174419014,-0.7896948083
ml_abx__glob__1,-0.6207720252000001,0.156840942,0.3926622709
ml_abx__glob__2,-0.5385882948,1.4586186256,0.2634435396
ml_abx__glob__3,-0.4454082858,-0.6561181635000001,-0.0090852511
ml_abx__lvx__1,0.3897151954,-1.1208434563,0.2590477239
ml_abx__lvx__2,0.2056761657,1.1283859281,0.0366143123
ml_abx__lvx__3,0.36404200610000004,-0.7245794233,-0.3798061807
ml_abx__mec__1,-0.7465539128,-0.9747078502000001,0.2327944844
ml_abx__mec__2,-0.8699000887,1.448971436,0.0158155265
ml_abx__mec__3,-0.258574432,-0.469661902,-0.2104716116
ml_abx__mem__1,0.36654848090000003,-1.4056067149,0.213811357
ml_abx__mem__2,-0.4729415636,1.3312943802000001,0.0899354986
ml_abx__mem__3,-0.3637324879,-0.371679336,-0.1731611797
ml_abx__nit__1,0.3493874456,-2.8941111704,0.2222919169
ml_abx__nit__2,0.36289496400000004,-2.9315855401,0.1155426375
ml_abx__nit__3,0.8667866494,-2.6892170305,0.1368586389
ml_abx__ntx__1,1.3701100269,-3.2847789198,0.42385458460000003
ml_abx__ntx__2,0.9606938246000001,-2.7978984323000002,0.5667990046
ml_abx__nor__1,0.3411944617,-0.8698687856,0.0562573861
ml_abx__nor__2,0.2605296325,0.4031417628,-0.09158989470000001
ml_abx__nor__3,0.35895391320000003,-1.4825855042,-0.40553356150000003
ml_abx__pb__1,-0.5815866167,0.6450623863,0.5435833438000001
ml_abx__pb__2,2.4661160681,1.961151612,0.4661437825
ml_abx__pb__3,-1.3071793776,0.3145587671,0.5215209001000001
ml_abx__tmp__1,-0.028088350800000002,-0.8314912212000001,-0.0463538716
ml_abx__tmp__2,0.37118863690000004,-0.9483815639000001,-0.31178914280000003
ml_abx__tmp__3,1.0314447862,-1.8112837225,-0.5101213311
mut_abx__del_mutS_000nor__1,-2.0236766547,-0.0275555175,0.0038441405
mut_abx__del_mutS_000nor__2,0.4896586297,-0.0256601686,-0.0605644948
mut_abx__del_mutS_000nor__3,1.5340180249,0.053215686000000005,0.056720354300000005
mut_abx__del_mutS_125nor__1,-1.332220062,-0.06325192190000001,-0.1330215472
mut_abx__del_mutS_125nor__2,-1.6033084243,-0.0674736905,-0.0230914822
mut_abx__del_mutS_125nor__3,-3.0262174503,-0.1660788675,-0.0421096822
mut_abx__del_mutS_250nor__1,-2.3199155426,-0.0118657061,-0.0930739746
mut_abx__del_mutS_250nor__2,-0.6195827084000001,0.2294397084,-0.1476669357
mut_abx__del_mutS_250nor__3,-2.1080827038,-0.28344898150000003,0.1157149246
mut_abx__del_mutS_375nor__1,-3.5866335094,-0.170208319,-0.0121471623
mut_abx__del_mutS_375nor__2,-1.0207007584,-0.10099248100000001,-0.020663864400000002
mut_abx__del_mutS_375nor__3,-3.1824720918000002,-0.4051099557,-0.0926124291
mut_abx__del_mutS_500nor__1,-3.9208299933,-0.6294962645000001,-0.2167046362
mut_abx__del_mutS_500nor__2,-4.1967217349,-0.6443280819,-0.157923475
mut_abx__del_mutS_500nor__3,-3.496275397,-0.2823035477,-0.238904311
mut_abx__del_mutS_625nor__1,-2.0351417914,-0.0049139843,-0.4930346926
mut_abx__del_mutS_625nor__2,-4.0408336774,-0.7719566664,-0.4034437833
mut_abx__del_mutS_625nor__3,-4.3961415252,-0.7722819669000001,-0.29468944610000003
mut_abx__del_mutS_750nor__1,-4.5115049836,-0.4774424826,-0.1583538
mut_abx__del_mutS_750nor__2,-4.7932593533,-0.8896083967,-0.2650138689
mut_abx__del_mutS_750nor__3,-4.1494251466,-0.5259374089000001,-0.0418569081
mut_abx__del_mutS_875nor__1,-4.4349195845,-0.47733071850000003,-0.6815828916000001
mut_abx__del_mutS_875nor__2,-4.2288307528,-0.6445107428,-0.3648055906
mut_abx__del_mutS_875nor__3,-3.8700222136,-0.7580676291,-0.4617605608
nit_yeaG__wt_Nminus__1,-2.3155581353,-0.3515446629,0.11063261810000001
nit_yeaG__wt_Nminus__2,2.3155581353,0.3515446629,-0.11063261810000001
nit_yeaG__wt_Nplus__1,-24.0967360713,-0.6595591608,-0.7624555169
nit_yeaG__wt_Nplus__2,-23.3814957468,-0.6162430061,-0.0645909635
nit_yeaG__del_yeaG_Nminus_24h__1,-1.6018336733,-1.0946250102,-0.48294218860000004
nit_yeaG__del_yeaG_Nminus_24h__2,0.9083446980000001,-0.6379791045000001,0.41516946050000003
nit_yeaG__del_yeaG_Nminus_24h__3,-1.6098325973,-1.4030246768,0.7290174229
nit_yeaG__del_yeaG_Nminus__1,-0.6265123417,-0.12663863720000001,0.20814714750000002
nit_yeaG__del_yeaG_Nminus__2,2.6682170657,0.19886179210000002,-0.2498304448
nit_yeaG__del_yeaG_Nplus__1,-23.6139942553,-0.385845166,-0.5270583472
nit_yeaG__del_yeaG_Nplus__2,-24.457293935,-0.8751191993,-0.1991287572
opex__amp__1,1.4210151543,-0.053856568800000004,0.1472493313
opex__amp__2,0.33941567440000003,-0.027770478,0.047956456700000004
opex__amp__3,0.07635755550000001,0.0724006547,0.0048856497
opex__bak_amp__1,0.1602075806,-0.3387330598,0.1211051757
opex__bak_amp__2,-0.565668072,-0.0136194356,0.06985703880000001
opex__bak_amp__3,-0.2701363664,0.3188905583,0.0948063879
opex__bak_kan__1,0.167747373,0.12054094650000001,0.09534839190000001
opex__bak_kan__2,-0.1927381782,-0.7436630040000001,0.1212849527
opex__bak_kan__3,0.0964528496,0.3820903305,0.011766657100000001
opex__bak_nor__1,0.22225530240000002,-0.3334474805,0.0218542192
opex__bak_nor__2,-0.3792660034,-0.42380171110000003,0.0641189734
opex__bak_nor__3,-0.37861042970000003,0.1697005784,0.0936894695
opex__bak_rif__1,0.4899673787,0.1199340988,0.23395799850000001
opex__bak_rif__2,1.3344659544,0.2391929902,0.3473359901
opex__bak_rif__3,2.6392343814,-0.052764181,0.2552135998
opex__chx_amp__1,0.5916099908,0.0648547253,0.19558740430000002
opex__chx_amp__2,1.4920721909,0.0880938102,0.0780942775
opex__chx_amp__3,0.2065812574,-0.0710872546,0.0827455512
opex__chx_kan__1,-0.3190748847,-0.6674291169000001,0.08531647710000001
opex__chx_kan__2,0.1400199132,-0.3882496579,0.0683397811
opex__chx_kan__3,-0.1295343663,-0.40240196180000004,0.0323321362
opex__chx_nor__1,0.6399051004,-0.1583784939,0.041588051800000005
opex__chx_nor__2,-0.6142974115000001,-0.21317034110000002,0.0661939297
opex__chx_nor__3,-0.5929902495,-0.518220255,0.0836960821
opex__chx_rif__1,0.5775545376,-0.1657598636,0.2028686419
opex__chx_rif__2,-0.2669030009,-0.1325547904,0.09594815250000001
opex__chx_rif__3,0.3597099211,-0.2770761734,0.0466177495
opex__ctrl__1,-0.9022014438,-0.1461889164,-0.0352721104
opex__ctrl__2,-0.2089982671,0.0810360219,-0.0051982208
opex__ctrl__3,1.1111997109,0.0651528945,0.0404703311
opex__etoh_amp__1,0.3084845359,-0.27486141680000004,-0.1419020717
opex__etoh_amp__2,-0.0552253578,-0.1770322175,-0.16581676110000002
opex__etoh_amp__3,-0.3632043569,-0.3081033179,-0.1580853614
opex__etoh_kan__1,1.7458979339,-0.4392696526,-0.3063778066
opex__etoh_kan__2,0.0798894517,-0.15560054010000002,-0.20130582800000002
opex__etoh_kan__3,-0.8047323488,-0.2236383643,-0.2400726229
opex__etoh_nor__1,0.4769111119,-0.7178290393,-0.2335315618
opex__etoh_nor__2,0.9058687401000001,-0.0992048651,-0.3331714316
opex__etoh_nor__3,1.7601891270999999,-0.22918481040000002,-0.2311827622
opex__etoh_rif__1,0.5708970896000001,0.2809145248,-0.4505743619
opex__etoh_rif__2,1.2097632094,0.1991452072,-0.2592495852
opex__etoh_rif__3,1.9900732873,0.2619542955,-0.27330260170000004
opex__glual_amp__1,-0.015855419000000003,-0.3675339349,0.289546627
opex__glual_amp__2,1.3530401293,-0.28003211570000003,0.22832999140000002
opex__glual_amp__3,0.47000651320000003,-0.28141307930000004,0.2448821193
opex__glual_kan__1,-0.7415068421000001,-0.5090168754000001,0.2230650159
opex__glual_kan__2,-1.5580756951999999,-0.2109402334,0.250966458
opex__glual_kan__3,0.6791127960000001,-0.289183375,0.1668667616
opex__glual_nor__1,-0.5016002836,-0.4504198703,0.2636219971
opex__glual_nor__2,-0.6383890413000001,-0.5258693798,0.2867584447
opex__glual_nor__3,-0.1548465318,-0.4633928862,0.24258123110000002
opex__glual_rif__1,0.5115648542,0.8083353644,0.3262480634
opex__glual_rif__2,0.359412245,0.7879973335,0.2569448534
opex__glual_rif__3,1.9838329068,0.6995285397000001,0.3693430069
opex__h2o2_amp__1,0.30983281690000003,0.3453515702,-0.0842485485
opex__h2o2_amp__2,1.6582467354000001,0.3584462799,-0.0176511673
opex__h2o2_amp__3,-0.2125933371,0.3010923787,-0.0496011055
opex__h2o2_kan__1,0.6736991834,0.4578413579,-0.0423394543
opex__h2o2_kan__2,1.9444678839,0.37365886800000003,-0.07734126990000001
opex__h2o2_kan__3,2.7044273294,0.3722089429,-0.1772494862
opex__h2o2_nor__1,0.17771211580000001,0.1717092681,-0.014472856400000001
opex__h2o2_nor__2,-0.7296815612,0.5661658513,0.0202227366
opex__h2o2_nor__3,3.1554296345,0.3471925643,-0.1294714995
opex__h2o2_rif__1,3.1331166186,1.512999271,0.057304197
opex__h2o2_rif__2,4.7562097801,1.681212161,0.0698691238
opex__h2o2_rif__3,3.8281738586,1.7559120115,0.0758059816
opex__ippoh_amp__1,-0.44249385010000003,-0.3028888366,0.1716342954
opex__ippoh_amp__2,0.3953131855,-0.3928564626,0.15123887490000001
opex__ippoh_amp__3,1.2543443588,-0.1802887002,0.0844405057
opex__ippoh_kan__1,0.0409378441,-0.2936567034,-0.008232894900000001
opex__ippoh_kan__2,2.1954222369,-0.2941261828,-0.0413576653
opex__ippoh_kan__3,-0.872884191,-0.34811132180000004,0.08964049710000001
opex__ippoh_nor__1,-0.6575640904000001,-0.1924734605,0.0108002233
opex__ippoh_nor__2,-1.4777578904,-0.12367374260000001,0.1106661849
opex__ippoh_nor__3,4.4747323545,-0.17216282360000001,0.0643105456
opex__ippoh_rif__1,-0.5357163469,-0.129033916,-0.007623938100000001
opex__ippoh_rif__2,0.742034486,0.19117930930000002,-0.0013379936
opex__ippoh_rif__3,1.0443190023,0.076295139,0.0627265092
opex__kan__1,1.2157031816,0.0520117479,-0.0198224779
opex__kan__2,0.7355630799,0.0757398724,0.05595172700000001
opex__kan__3,-0.1398203466,-0.0050965472,0.0803166057
opex__nor__1,0.0308140135,0.13734352290000001,0.0698269173
opex__nor__2,1.0142533531,0.160870169,0.1851164747
opex__nor__3,0.8751138045,0.11350067920000001,0.15065093300000001
opex__paa_amp__1,0.0959386103,-0.1026426183,0.1003584425
opex__paa_amp__2,0.406313835,-0.1747817476,0.11164729250000001
opex__paa_amp__3,-0.2832949486,-0.17148510020000002,-0.046372660600000004
opex__paa_kan__1,1.5026182990999999,0.6411257428,0.1951355504
opex__paa_kan__2,1.7709709922,0.6610219052,0.3473883157
opex__paa_kan__3,0.8437296965000001,0.8555149741,0.09609761300000001
opex__paa_nor__1,-2.2142421262,-0.15504908480000001,0.0157807697
opex__paa_nor__2,-1.1604642355,-0.0733957148,0.0553832026
opex__paa_nor__3,-0.3393364391,-0.2578519264,0.1457611932
opex__paa_rif__1,1.6641211189,1.2330436639,0.167546165
opex__paa_rif__2,1.3343426657,1.1389604076,0.3137516315
opex__paa_rif__3,0.4699314437,1.2833020826000001,0.045438597000000004
opex__phenol_amp__1,-0.9022094311000001,-0.6670282120000001,-0.1350408816
opex__phenol_amp__2,-0.2680914741,-0.3880277344,-0.0494235666
opex__phenol_amp__3,0.8664665515000001,-0.3570833993,0.0367274815
opex__phenol_kan__1,-0.6522789376,-0.47166253100000005,-0.1796401523
opex__phenol_kan__2,-1.5442596611,-0.1965971333,-0.11698985790000001
opex__phenol_kan__3,-0.2454825646,-0.6714697732,-0.22733901080000002
opex__phenol_nor__1,-1.527268425,-0.4359971333,0.0735082325
opex__phenol_nor__2,-2.4672330456,-0.4951484084,-0.1270236979
opex__phenol_nor__3,0.5216248004,-0.41091971920000003,0.1734025999
opex__phenol_rif__1,2.3624360424,0.8020957667,-0.1675084568
opex__phenol_rif__2,2.4587843396,0.13842781510000002,0.22395712580000002
opex__phenol_rif__3,1.4425679171,0.1278455672,0.2797558679
opex__pvpi_amp__1,-0.2907677771,-0.0653850267,0.0512557099
opex__pvpi_amp__2,-0.21393591890000002,-0.2465116444,-0.0131328242
opex__pvpi_amp__3,0.40525240690000003,-0.2736031863,0.0183517552
opex__pvpi_kan__1,1.7599566983,-0.1337076888,0.0046496911000000005
opex__pvpi_kan__2,0.6282379437,-0.1428120077,-0.0569829494
opex__pvpi_kan__3,-0.34927645620000003,-0.4378152764,0.07666078850000001
opex__pvpi_nor__1,-0.6364520456,-0.021369835400000002,0.13569493230000002
opex__pvpi_nor__2,0.1133457223,-0.1129306571,0.1211116114
opex__pvpi_nor__3,-0.5024883004,-0.15797584250000002,0.053756913100000005
opex__pvpi_rif__1,1.1953904559,1.3124058835999999,0.2102501722
opex__pvpi_rif__2,2.3238008124,1.0128424615,0.2911188349
opex__pvpi_rif__3,-0.32353261710000003,1.01664876,0.4671936766
opex__rif__1,3.4631184221,1.317431226,0.25081116940000003
opex__rif__2,3.3762138708,1.1772159947,0.3375932075
opex__rif__3,1.7737664157,1.2880005868,0.2953783365
