,A,NtrC,RpoN
cck__glu_ale4__1,-0.6905857791000001,-0.2946307105,-0.28184503850000003
cck__glu_ale4__2,-1.1517584727,-0.4436814135,-0.8375191875
cck__cck_ale1__1,-1.762840548,-0.3857708875,-0.8755422445000001
cck__cck_ale1__2,-0.9208621835,-0.3305672665,-0.8478276895
cck__cck_ale2__1,-1.0764975807,-0.47464053850000004,-0.9475169255
cck__cck_ale2__2,-1.0918547227,-0.5573090755,-0.8894887965
cck_pgi__gmos_delpgi__1,-4.6713042961,-0.9038076525000001,0.0065715535000000005
cck_pgi__gmos_delpgi__2,-3.8958617577,-0.8238742025,0.2952120125
cck_pgi__pgi_ale1__1,-1.7557486144,-0.6641501815,0.0335448455
cck_pgi__pgi_ale1__2,-2.7061105708,-0.9823648035,-0.3289632545
cck_pgi__pgi_ale2__2,-2.1753453112,-1.0102524635,-0.1639050735
cck_pgi__pgi_ale3__1,-1.0513261528,-0.6561416695,0.007994069500000001
cck_pgi__pgi_ale3__2,-2.4684122156,-0.6827592725,-0.40173492250000004
cck_pgi__pgi_ale4__1,0.2266368699,-0.3674391655,-0.3176374205
cck_pgi__pgi_ale4__2,-1.6816122154,-0.6716814565,-0.9078056795
cck_pgi__pgi_ale4__3,-1.6510315219,-0.6606479935,-0.8691407145000001
cck_pgi__pgi_ale5__1,0.0028282998,-0.5377139105000001,-0.0448260425
cck_pgi__pgi_ale5__2,-1.1818378947000001,-1.1238203745,-0.5316725625000001
cck_pgi__pgi_ale6__1,-0.5284645128000001,-0.39121240150000003,-0.13411185050000002
cck_pgi__pgi_ale6__2,-1.3872536722,-0.6177449245000001,-0.4775874075
cck_pgi__pgi_ale7__1,-1.1509297273,-0.8224717895,-0.1441814945
cck_pgi__pgi_ale7__2,-0.719595575,-0.9462046205,-0.5893052335
cck_pgi__pgi_ale8__1,0.7610944251,-0.4301036985,-0.2548413645
cck_pgi__pgi_ale8__2,-0.4725187937,-0.6382689345,-0.5838333585000001
cck_sdh__gmos_delsdhCB__1,-1.6065953846,-1.2063071835,0.0623602315
cck_sdh__gmos_delsdhCB__2,-5.5022385336,-0.8830092755000001,0.056222137500000005
cck_sdh__sdh_ale1__1,-2.6349990746,-1.2538309555,-0.3702040085
cck_sdh__sdh_ale1__2,-2.8133705253,-1.2838459105,-0.5853429765
cck_sdh__sdh_ale2__1,-2.4631919065,-0.8525089355000001,-0.6505461315000001
cck_sdh__sdh_ale3__2,-2.2591255403,-1.0506990625000001,-0.5475108445
cck_sdh__sdh_ale3__1,-1.9204463949,-0.048009262500000004,-0.5961471685
cck_sdh__sdh_ale3__3,-2.1268895387,-0.1540056145,-0.6008778045000001
cck_pts__gmos_delptsHIcrr__2,-4.4357739977,-1.0398057605,-0.1563252765
cck_pts__gmos_delptsHIcrr__1,-4.8932917631,-1.0385711355,-0.2022130325
cck_pts__pts_ale1__2,-4.2246372008,-1.4533314875,-0.2654163195
cck_pts__pts_ale1__1,-4.403994061,-1.5548076885,-0.2265341555
cck_pts__pts_ale2__2,-0.1573762527,-1.0224428355,-0.8789651625
cck_pts__pts_ale2__1,-0.8685709838000001,-1.0045442005,-0.9101878965
cck_pts__pts_ale3__2,-7.8348632032,-3.4520181785,-0.9609956225
cck_pts__pts_ale3__1,-7.5684691957,-3.4189092345,-0.7625850225
cck_pts__pts_ale4__2,0.0411934642,-0.8551361805000001,-0.9130500165000001
cck_pts__pts_ale4__1,-0.18634677,-0.8119836325,-0.9932835145000001
cck_gnd__gmos_delgnd__1,-2.2400588182,-0.3789518335,-0.1830543285
cck_gnd__gmos_delgnd__2,2.2268998039,-0.1981037545,-0.1204056705
cck_gnd__gnd_ale1__1,-1.4517840369,-0.4609405475,-0.8071900495000001
cck_gnd__gnd_ale1__2,-0.9782656376000001,-0.5878025065,-0.8075885545
cck_gnd__gnd_ale2__1,-1.3331481467000001,-0.7248584785000001,-0.8632410745
cck_gnd__gnd_ale2__2,-1.4011036729000002,-0.6570025705,-0.7118772435
cck_gnd__gnd_ale3__1,-2.0815789871,-0.7831173635,-0.7625813295
cck_gnd__gnd_ale3__2,-1.7327394535,-0.5704471405,-0.7222617405
cck_tpiA__gmos_deltpiA__1,-1.7648407637,-1.5769796875000002,-0.5274534285
cck_tpiA__gmos_deltpiA__2,-3.5115587801,-1.0109926535,-0.7828259425
cck_tpiA__tpiA_ale1__1,-3.7347671696,-1.4393603925,-0.33171512950000004
cck_tpiA__tpiA_ale1__2,-3.6786945488000002,-1.1838970915,-0.2405007045
cck_tpiA__tpiA_ale2__1,-1.9773687726,-1.5185478555,-0.42912548450000004
cck_tpiA__tpiA_ale2__2,-1.902342725,-1.8193657245,-0.5798692935
cck_tpiA__tpiA_ale3__1,-3.8745127349,-1.4031404545,-0.4509718735
cck_tpiA__tpiA_ale3__2,-4.4772223952,-1.4131142045,-0.4706106745
cck_tpiA__tpiA_ale4__1,-3.9488371928,-1.1890784855,-0.28283903250000003
cck_tpiA__tpiA_ale4__2,-3.6248228862,-1.2201585135,-0.2615874805
acid_tale__acid_ale1_pH7__1,-1.199693222,-1.0291669035,-1.1434939765
acid_tale__acid_ale1_pH7__2,-1.0631484396,-1.0493234815,-1.0954794625
acid_tale__acid_ale1_pH5__1,-0.0581906591,-0.49288974150000003,-0.22479323450000002
acid_tale__acid_ale1_pH5__2,0.6434884427,-0.5250141975,-0.3639794045
acid_tale__acid_ale2_pH7__1,-2.3181140712,-0.3870420955,-0.8097514835
acid_tale__acid_ale2_pH7__2,-2.3166739308,-0.3512836245,-0.7847996785
acid_tale__acid_ale2_pH5__1,-4.7240458401000005,-0.0204683225,-0.6090815945
acid_tale__acid_ale2_pH5__2,-4.8214392964,0.1114954085,-0.6521726465000001
acid_tale__low_Mg_ale_pH7__1,-2.8442701443000002,-1.1477914515,-0.8886906245
acid_tale__low_Mg_ale_pH7__2,-2.5213062204,-1.2934927965,-0.8849519425
acid_tale__low_Mg_ale_pH5__1,-4.3233396407,-0.7822146555,-0.5974948625000001
acid_tale__low_Mg_ale_pH5__2,-3.7358223438,-0.7072098135,-0.5990323295000001
acid_tale__MES_ale_pH7__1,-0.9806064627000001,-1.0846627515,-0.8479203105
acid_tale__MES_ale_pH7__2,-1.7514199334,-1.0822398765,-0.8574053305
acid_tale__MES_ale_pH5__1,-3.9140289580000003,-0.5003392395,-0.6288421885000001
acid_tale__MES_ale_pH5__2,-5.1170906259,-0.7373967145,-0.35688139950000003
acid_tale__gmos_pH7__1,-1.8419326881,-1.2523518245,-0.8300912035
acid_tale__gmos_pH7__2,-1.7426777821,-1.1942332985,-0.7878773665000001
acid_tale__gmos_pH5__1,-4.0112166962,-0.5317464775,-0.4982351705
acid_tale__gmos_pH5__2,-4.2943334255,-0.5023894545,-0.44691374850000004
adnB__wt_adn__1,-6.308146106,-1.4606364645,-0.0801798185
adnB__wt_adn__2,-4.1686556173,-1.4790980805,-0.5635753085
adnB__delydhB_adn__1,-8.0288972736,-1.5871423075000002,-0.33522521250000004
adnB__delydhB_adn__2,-5.3143772914,-1.5223647925,-0.0202607985
ytf2__wt_glc__1,-0.8814649858,-0.8714932975,0.0265213165
ytf2__wt_glc__2,-1.4329132655,-1.0325865335,-0.1403242235
ytf2__ybcM_glc__1,-1.0392579323,-0.8664968325,-0.3575453595
ytf2__ybcM_glc__2,-0.6387690533,-0.7195722705,-0.23443426650000002
ytf2__ydhB_glc__1,-1.0737816942,-1.1347007955,-0.2876658005
ytf2__ydhB_glc__2,-1.3914995717,-1.1658017035000001,-0.19440356250000002
ytf2__yfeC_glc__1,-1.9997421981999999,-1.0980431535,-0.2966178795
ytf2__yfeC_glc__2,-1.4055753666,-0.9760965475000001,-0.2533718325
ytf2__yciT_glc__1,-1.5579276236,-1.0171885935,-0.37620577250000004
ytf2__yciT_glc__2,-1.8032596742,-1.0353061845,-0.4171447105
ytf2__ydiZ_glc__1,-0.6047826853,-0.4031503455,-0.4454550105
ytf2__ydiZ_glc__2,-1.1097756052,-0.4583178405,-0.4394860775
ytf2__ynfL_glc__1,-1.2519627134,-0.5652640805,-0.2071152765
ytf2__ynfL_glc__2,-1.0709021988,-0.5794635185,-0.1979544145
misc2__dellon_glc__1,-4.5036178177,-1.1136746225,-0.0423634065
misc2__dellon_glc__2,-6.618120647,-1.3878165385,-0.6271038335
ytf3__wt_glc2__1,-0.6276457087,-0.5967113715,-0.2973758145
ytf3__wt_glc2__2,-0.5449124899000001,-0.5871897955000001,-0.2686383705
ytf3__wt_pH7_lactate__1,-0.7454174333,-0.5723314595,-0.3025577295
ytf3__wt_pH7_lactate__2,-0.5411856261,-0.5197183125,-0.3075298135
ytf3__wt_pH55_lactate__1,-1.5486620217,-0.8793136375,-0.2713144085
ytf3__wt_pH55_lactate__2,-1.5428537105,-0.8206660675,-0.1981763815
ytf3__wt_pH55_HCl__1,-1.8594255202,-0.7858408355000001,-0.1437790375
ytf3__wt_pH55_HCl__2,-2.1589134624,-0.8540699985,-0.0864600845
ytf3__dyieP_pH7__1,-0.2963565448,-0.3375789635,-0.2839299685
ytf3__dyieP_pH7__2,-1.0645587042,-0.4638102395,-0.3086236345
ytf3__dyieP_pH55__1,-1.205091445,-0.5541709425,-0.2746889305
ytf3__dyieP_pH55__2,-0.30318732,-0.6716588725,-0.1811969235
