,A,Fnr,NarL
hns_stpA__wt__1,1.1118568458,0.1043733763,0.0560385855
hns_stpA__wt__2,-1.1118568458,-0.1043733763,-0.0560385855
hns_stpA__delhns_delstpA__1,1.0350633903,-1.5472205910999999,0.5119362405
hns_stpA__delhns_delstpA__2,1.2982574781,-1.5531352302,0.8331544412
hu__wt_log_pH7__1,-2.1038453125,-0.19100837710000002,-0.5857785061
hu__wt_log_pH7__2,-2.1450480376,0.7087330881,-0.1325261094
hu__wt_log_pH7__3,-1.1383823466,0.34349852080000004,-0.2807598049
hu__wt_lag_pH7__1,-1.0198780448,0.1536742525,-0.1085302749
hu__wt_lag_pH7__2,-0.3639177435,-0.0322767413,-0.7430338169
hu__wt_lag_pH7__3,1.3837957883,-0.1213975112,0.8515640918
hu__delhupA_lag_pH7__1,0.3909511062,0.21202446060000002,-0.4063618183
hu__delhupA_lag_pH7__2,1.2243946663,0.5987173526,-1.4274961940000002
hu__delhupA_lag_pH7__3,1.969600738,-0.1807484194,0.6691944452
hu__delhupB_lag_pH7__1,-0.1575265834,0.1036303247,-0.3338674667
hu__delhupB_lag_pH7__2,1.1137916369,0.0875729346,-0.736156319
hu__delhupB_lag_pH7__3,2.0210573156,-0.3900321698,0.4992284853
hu__delhupAhupB_lag_pH7__1,2.9386253886,-0.5681724135,-1.053754119
hu__delhupAhupB_lag_pH7__2,1.6612235456,0.019754427,-1.0941416626
hu__delhupAhupB_lag_pH7__3,-0.7954470008000001,0.27332833030000003,-0.2991678736
hu__hupAE34K_hupB_lag_pH7__1,-2.5994805055,-0.0690832475,0.5698469427
hu__hupAE34K_hupB_lag_pH7__2,0.6305831136000001,0.6704954660000001,-0.6646076642000001
hu__hupAE34K_hupB_lag_pH7__3,0.6924848369000001,-0.2908193112,0.6551848883
hu__hupAE34K_delhupB_lag_pH7__1,-1.6860771694,-0.2406689964,0.0231489962
hu__hupAE34K_delhupB_lag_pH7__2,-1.599386226,0.14526903260000001,-0.1375288171
hu__hupAE34K_delhupB_lag_pH7__3,0.7479133673,-0.21581755660000002,0.6588762081
hu__wt_lag_pH5__1,0.09172148520000001,0.5535835338,-0.4082138135
hu__wt_lag_pH5__2,-0.9097656053000001,1.2081234349,-0.52645941
hu__wt_lag_pH5__3,-2.7701902554,0.8957372423000001,-0.1553081325
hu__delhupA_lag_pH5__1,-1.1837059656,0.6569229851,-0.6733790077
hu__delhupA_lag_pH5__2,-0.5812025107000001,0.6167569178,-0.2355483518
hu__delhupA_lag_pH5__3,-2.4123613842,0.8316677062000001,0.18508565870000002
hu__delhupAhupB_lag_pH5__1,-2.0096643786,0.1999734554,-0.8351352551000001
hu__delhupAhupB_lag_pH5__2,-1.1305234323,0.2197027038,-0.6537333584
hu__delhupAhupB_lag_pH5__3,-2.6328515938,0.25218964180000003,0.2899388066
hu__hupAE34K_hupB_lag_pH5__1,-0.4254786672,0.5340236142,-0.6891596525
hu__hupAE34K_hupB_lag_pH5__2,-1.8317385798,1.0834013949,0.31635242010000003
hu__hupAE34K_hupB_lag_pH5__3,-2.3844077304,1.0978565866,0.3645427518
hu__hupAE34K_delhupB_lag_pH5__1,-2.8304512864999998,0.9741019127,0.0826919113
hu__hupAE34K_delhupB_lag_pH5__2,0.23048436390000002,0.6802497518,-0.34104628670000003
hu__hupAE34K_delhupB_lag_pH5__3,-2.3335271327,0.9403858490000001,0.3577856265
hyperpersistence__low_GFP__1,1.7598810128,-0.20978116330000002,-1.4476102875999999
hyperpersistence__wt__1,0.0404848185,-0.0744435516,-0.0238770435
hyperpersistence__high_GFP__1,1.222132237,0.4468453882,-0.8985766062
hyperpersistence__pth_mut__1,-0.3427383243,-0.1340233916,0.5490952302000001
hyperpersistence__pth_mut__2,-0.6376270974,-0.0619563058,0.6266259750000001
hyperpersistence__metG_mut__1,-0.6699338065,0.0976427973,0.8819797836000001
hyperpersistence__metG_mut__2,-0.9675842283,-0.21477502510000002,0.4671128256
hyperpersistence__high_GFP__2,-2.4014202396,0.3342765871,-0.25440008680000004
hyperpersistence__wt__2,-0.0404848185,0.0744435516,0.0238770435
hyperpersistence__low_GFP__2,-2.601205292,0.0047005741,-0.8698364328
kan_efg__cpxAF218Y__1,-4.3408795016,-0.7086893064,0.7143911841
kan_efg__cpxAF218Y__2,-5.006308492,-0.6762833235,0.6505880478
kan_efg__cyaAN600Y__1,-0.7366572968,-0.5961064718,0.7390140172
kan_efg__cyaAN600Y__2,-1.7775197838999999,-0.9389203311000001,1.456653752
kan_efg__fusAA608E__1,-0.8093613236,0.3523185716,-0.33647211250000003
kan_efg__fusAA608E__2,0.5051256127,0.2347033211,-0.33321797410000004
kan_efg__fusAA608E_cpxAF218Y__1,2.4610622651,-0.0167791524,-0.0371787602
kan_efg__fusAA608E_cpxAF218Y__2,2.3631096501,0.1179135661,-0.3738716425
kan_efg__fusAA608E_cyaAN600Y__1,-0.7254355331,-0.13920940210000002,0.2361730718
kan_efg__fusAA608E_cyaAN600Y__2,-1.9819291185,-0.3839734456,0.6289486114
kan_efg__fusAA608E_rpoDL261Q__1,3.0254911535,-0.0986806617,0.0653597444
kan_efg__fusAA608E_rpoDL261Q__2,1.9866225325,0.1994489292,-0.0066229651
kan_efg__fusAA608E_topAS180L__1,0.9056510947,-0.4435333853,0.0669873619
kan_efg__fusAA608E_topAS180L__2,0.9478095891,-0.4244188257,-0.2834279713
kan_efg__rpoDL261Q__1,2.4382919811,-0.1329093335,-0.0502256408
kan_efg__rpoDL261Q__2,1.4951533854,-0.4127689734,0.247227937
kan_efg__wt__1,-0.9341209196,0.0866657269,-0.1598103672
kan_efg__wt__2,0.9341209196,-0.0866657269,0.1598103672
lrp__wt_min_log__1,-0.1066916326,-0.011919778300000001,-0.0693826511
lrp__wt_min_log__2,0.1066916326,0.011919778300000001,0.0693826511
lrp__wt_min_trans__1,-1.9816406957,-0.20470735180000002,-0.7470648342
lrp__wt_min_trans__2,0.6825431083,0.1806692184,-0.4442728589
lrp__wt_min_stat__1,-1.580724191,0.1726251009,-1.1569247643
lrp__wt_min_stat__2,0.1011225821,0.0196643383,-0.6419065984
lrp__wt_liv_log__1,0.1778485417,0.2249489489,0.5707381704
lrp__wt_liv_log__2,0.4857429461,0.1194383926,0.3533200413
lrp__wt_liv_trans__1,-2.2531292444,-0.6919210905000001,0.3047987967
lrp__wt_liv_trans__2,-2.3041911511,-0.5639088368,0.35697272420000004
lrp__wt_liv_stat__1,-0.904363471,-0.0544059229,-1.9893185044
lrp__wt_liv_stat__2,-0.7798142444,-0.014093932000000002,-1.6502186426
lrp__wt_rich_log__1,0.1261560519,-0.4503003694,-1.3989629846
lrp__wt_rich_log__2,0.0992582807,-0.4641175329,-1.2592386683
lrp__wt_rich_trans__1,-2.6446848943,-1.0025144526,-0.3552720569
lrp__wt_rich_trans__2,-2.4567117471,-1.1404914458,-0.44047911510000004
lrp__wt_rich_stat__1,-1.9288919197,-0.8909438317,-1.336142346
lrp__wt_rich_stat__2,-0.6577650977,-0.5318614534,-0.8255995352000001
lrp__dellrp_min_log__1,-0.7031506536000001,0.0033368332,-0.1292564387
lrp__dellrp_min_log__2,-0.4596853704,0.0118921209,0.0010248064
lrp__dellrp_min_trans__1,-1.2420834386,-0.5675203342,0.6665405664
lrp__dellrp_min_trans__2,0.0148161968,-0.5965645774,1.1567031192
lrp__dellrp_min_stat__1,-2.1178221361,-0.09172600310000001,-1.2638361669
lrp__dellrp_min_stat__2,-1.9863760773,-0.2604633833,-1.1661057503
lrp__dellrp_liv_log__1,0.0438293665,0.0257724632,0.40706474730000003
lrp__dellrp_liv_log__2,-0.8708420192,-0.0743060465,0.1579802472
lrp__dellrp_liv_trans__1,-1.1954014877999999,-0.7908679979000001,0.5294972933000001
lrp__dellrp_liv_trans__2,-1.5931890697000002,-0.5605540760000001,0.7500253049000001
lrp__dellrp_liv_stat__1,-1.8995589446,0.1988388559,-1.2858413951
lrp__dellrp_liv_stat__2,-1.3891835027,0.2155505949,-1.1264390268
lrp__dellrp_rich_log__1,0.4813468074,-0.4247212359,-1.2101778078
lrp__dellrp_rich_log__2,0.39021389910000004,-0.4265440585,-1.0155130628
lrp__dellrp_rich_trans__1,-2.5573799993,-0.8679103318,0.4587100022
lrp__dellrp_rich_trans__2,-2.8030433987,-0.8983829466000001,0.3726461786
lrp__dellrp_rich_stat__1,-1.4727946648,-0.3971189492,-0.006970225
lrp__dellrp_rich_stat__2,-0.6865430963,-0.24081092610000002,0.2360315618
mazF_circuit__t0__1,-0.3763299369,0.08827390900000001,0.0899212674
mazF_circuit__t2__1,-5.5690613461,-0.23167562300000002,0.3344896395
mazF_circuit__t4__1,-9.1547004873,0.2629024821,0.7913739665
mazF_circuit__t6__1,-6.581475149,0.43528731260000003,0.8612887107
mazF_circuit__t8__1,-5.7977503953,0.3820487614,1.4657611373
mazF_circuit__t0__2,0.3763299369,-0.08827390900000001,-0.0899212674
mazF_circuit__t2__2,-5.2258834667,-0.2043366113,0.46202607490000003
mazF_circuit__t4__2,-7.2184286607,-0.32261156550000003,0.8510675943
mazF_circuit__t6__2,-7.0385195391,0.5355032213,1.1189896353
mazF_circuit__t8__2,-5.9287894202,0.39596403090000004,1.5230976053
mazF_ribo__emptyvec_mrna_5m__1,0.07896015220000001,-0.0188473862,0.0364508381
mazF_ribo__emptyvec_mrna_5m__2,-0.07896015220000001,0.0188473862,-0.0364508381
mazF_ribo__mazF_mrna_5m__1,0.7288254747,0.8768952831,1.3025315569
mazF_ribo__mazF_mrna_5m__2,1.21783956,0.7943170451,1.2303245734
mazF_ribo__emptyvec_total_5m__1,2.0813618612,0.0022417352,0.27129302310000003
mazF_ribo__emptyvec_total_5m__2,0.0291438212,-0.1816462398,0.3016804166
mazF_ribo__mazF_total_60m__1,0.44444777490000004,0.3641228837,0.6508127193000001
mazF_ribo__mazF_total_60m__2,-1.0555968411,0.46529772480000003,0.44962002560000003
mercury__ctrl_t00__1,1.7880670134,0.0143233844,0.0449755047
mercury__ctrl_t10__1,2.1033019959,-0.5673512663,0.0404729277
mercury__ctrl_t30__1,1.8449383048999999,-0.9106348201000001,0.5646768631
mercury__ctrl_t60__1,-0.369423206,-0.7654763169000001,1.0481098526000001
mercury__hg_t10__1,-0.4342152715,0.10413819610000001,-0.2324561156
mercury__hg_t30__1,0.6396589989,0.1963005887,0.0907580217
mercury__hg_t60__1,-0.8378753948000001,0.5268947778,1.6165050362
mercury__pma_t10__1,-0.1813325713,-0.0169749804,-0.716489989
mercury__pma_t30__1,-0.4380697884,0.1514677783,-0.4734153022
mercury__pma_t60__1,0.9715073259,0.0907918983,0.9099142447
mercury__ctrl_t00__2,-1.0809180482,-0.0046689013,-0.035873579
mercury__ctrl_t10__2,1.7197198478,-0.426649692,0.1110320399
mercury__ctrl_t30__2,0.1993263416,-1.0217004236,0.6949480938
mercury__ctrl_t60__2,-1.6538780528,-0.7745977194,1.0423263303
mercury__hg_t10__2,-0.4241814347,0.1257959895,0.0440971979
mercury__hg_t30__2,-0.17235803800000002,0.1732554926,0.1794544521
mercury__hg_t60__2,-0.0545836315,0.4697261488,0.8616533338
mercury__pma_t10__2,-0.6513218276,-0.11645100400000001,-0.8006492843
mercury__pma_t30__2,-0.5471383187000001,0.1571979088,0.207714641
mercury__pma_t60__2,-0.4412127601,-0.6415963887,0.7792094978
mercury__ctrl_t00__3,-0.7071489652,-0.0096544831,-0.009101925700000001
mercury__ctrl_t10__3,0.7176969299,-0.3169365246,0.0297155485
mercury__ctrl_t30__3,-1.3344903666,-0.748058828,0.9421323020000001
mercury__ctrl_t60__3,-2.7824209134,-0.642971501,1.0018642376
mercury__hg_t10__3,-0.47700871380000004,0.1558185043,-1.1827283539
mercury__hg_t30__3,0.0744009548,0.1043121531,0.1868455151
mercury__hg_t60__3,-0.64758693,0.6420763381,1.4647137819
mercury__pma_t10__3,-0.4018747287,-0.1316689648,-0.7801921039
mercury__pma_t30__3,-0.2370062278,0.09705247630000001,0.005003820500000001
mercury__pma_t60__3,-0.2762056122,-0.6977402275,1.1691502198000001
ml_abx__az_lolcde__1,0.9331811756,-0.7516619417,0.5219592883
ml_abx__az_lolcde__2,-0.5861785996000001,-1.1496425843,0.1476989733
ml_abx__az_lolcde__3,-0.8835924037,-0.9921913121,-0.1640617939
ml_abx__b01__1,-0.2537302145,0.006689497000000001,0.3242742006
ml_abx__b01__2,0.2685658579,0.078838191,0.3638314532
ml_abx__b01__3,-0.20386817170000002,0.0518871206,-0.0790272035
ml_abx__cro__1,1.2350174596,-0.1923720784,0.3222878997
ml_abx__cro__2,-1.2799491469,-0.0085819389,0.10925400710000001
ml_abx__cro__3,-0.49805513020000003,-0.0053562109,-0.7184818104
ml_abx__chl__1,6.5508415033,-0.6587832035,-1.8842522649000002
ml_abx__chl__2,2.2684313309,-0.9242868331,-1.6301626145
ml_abx__chl__3,2.7881092401,-0.7405011435000001,-1.9436156288
ml_abx__cip__1,0.7798903028,-0.1190072798,0.44070444140000004
ml_abx__cip__2,-0.5840499650000001,-0.0044759721,0.0165354
ml_abx__cip__3,-0.2882930309,-0.06839568160000001,-1.2321601906
ml_abx__clr__1,6.8870000094,-0.49915717730000003,-1.9270394445
ml_abx__clr__2,1.7742932301,-0.9562176016,-1.8220703881
ml_abx__clr__3,0.7728219701,-0.8397931040000001,-2.0141383928
ml_abx__cst__1,1.2853933436,-0.6163406841,0.1347020481
ml_abx__cst__2,-0.4038109053,-0.6206016748000001,0.13541031
ml_abx__cst__3,0.7472180961,-0.5586389879,-0.2213388594
ml_abx__ctrl__1,2.1592550084,-0.1166496013,0.31016244130000004
ml_abx__ctrl__2,2.3871379817,-0.051026380600000004,0.20727662
ml_abx__ctrl__3,-0.4342722815,-0.1833504845,0.3105311283
ml_abx__ctrl__4,-1.1150730225,0.0806954445,0.3304123874
ml_abx__ctrl__5,-1.1965836573,0.0191679243,-0.607020917
ml_abx__ctrl__6,-1.8004640288,0.2511630976,-0.5513616599
ml_abx__dox__1,5.1867881913,-0.7860369249,-2.123486846
ml_abx__dox__2,-0.28780648610000004,-1.2163194972,-1.9741431864
ml_abx__dox__3,-0.0316071499,-0.8969322540000001,-1.9122287610000002
ml_abx__glob__1,0.8848105350000001,-1.3651194326,0.3908335277
ml_abx__glob__2,-0.3039272859,-1.2914137657,0.2676428987
ml_abx__glob__3,-0.4289553855,-1.0983352413,-0.8435504156
ml_abx__lvx__1,3.2014407033,-0.0289735559,0.4723209412
ml_abx__lvx__2,0.7456056158000001,0.18845651800000002,0.4053283754
ml_abx__lvx__3,1.180167087,0.053335694100000004,-0.4314810383
ml_abx__mec__1,0.63274998,-0.2293278892,0.3491968233
ml_abx__mec__2,-1.3708897804,-0.0863974743,-0.020479620400000002
ml_abx__mec__3,-0.3967962111,-0.10364660020000001,-0.3568322578
ml_abx__mem__1,2.5776837733,-0.1980404688,0.0682774199
ml_abx__mem__2,-1.0925407326,0.19654594220000002,0.4010702123
ml_abx__mem__3,-1.3510140692000001,0.39531110950000004,-0.449334724
ml_abx__nit__1,5.8473444715,1.1258775551,-1.8529983361
ml_abx__nit__2,4.9338310631,1.354755592,-2.2415804042
ml_abx__nit__3,5.8822279964,1.3452369068,-2.5730471248
ml_abx__ntx__1,6.7819367126,-0.5519501863,-1.241304038
ml_abx__ntx__2,5.9718429879,-0.7382328027,-0.8102307222
ml_abx__nor__1,2.7740053518,0.3269633085,0.6147763583
ml_abx__nor__2,1.2093694197,0.189146892,0.1958367194
ml_abx__nor__3,1.7145610064999999,0.257646025,-0.625870343
ml_abx__pb__1,3.4429834625,-0.7179253264000001,-0.045681297
ml_abx__pb__2,1.2720800714,-0.5924204416000001,0.2548067368
ml_abx__pb__3,1.1021762156000001,-0.8001687414,-0.0161794091
ml_abx__tmp__1,0.8749729163000001,-0.2532161449,0.5816347862
ml_abx__tmp__2,0.5538300757,-0.6214561914,0.37890662480000004
ml_abx__tmp__3,0.6650239096,-0.6251811719,-0.5855826522
mut_abx__del_mutS_000nor__1,0.1775446037,0.0970123236,-0.1165982831
mut_abx__del_mutS_000nor__2,-0.2404018678,-0.2186048391,-0.060550110500000004
mut_abx__del_mutS_000nor__3,0.0628572642,0.1215925154,0.1771483936
mut_abx__del_mutS_125nor__1,0.6362265913,-0.0278850961,-0.0388743695
mut_abx__del_mutS_125nor__2,0.7682356211,0.0976449876,-0.2188822302
mut_abx__del_mutS_125nor__3,0.6398083097,0.24585199270000002,-0.1752381318
mut_abx__del_mutS_250nor__1,0.9094327731,-0.012723672200000001,-0.0691234574
mut_abx__del_mutS_250nor__2,0.6893652330000001,-0.1427372924,-0.1674326576
mut_abx__del_mutS_250nor__3,0.936584375,0.1642186103,-0.2946422331
mut_abx__del_mutS_375nor__1,1.0993426123,0.304930242,-0.0329850276
mut_abx__del_mutS_375nor__2,0.5168126592,0.47015486110000004,0.139685675
mut_abx__del_mutS_375nor__3,1.1704788792,0.3298855515,-0.21150780830000002
mut_abx__del_mutS_500nor__1,0.9325713151,0.3784304416,-0.20451142630000002
mut_abx__del_mutS_500nor__2,1.277380346,0.4791398864,-0.1582637064
mut_abx__del_mutS_500nor__3,0.9595226631,0.023032378500000002,0.1369965031
mut_abx__del_mutS_625nor__1,0.8840152216,-0.6495468024000001,0.0787838832
mut_abx__del_mutS_625nor__2,1.1256569631,0.1293026924,0.0128665328
mut_abx__del_mutS_625nor__3,1.7028421200000001,0.43389779580000004,0.0378020203
mut_abx__del_mutS_750nor__1,0.8705589066,0.4700040541,-0.1668619379
mut_abx__del_mutS_750nor__2,1.3663808477,0.5893872825,0.174108656
mut_abx__del_mutS_750nor__3,1.1137488472000001,0.3831052922,-0.2890885717
mut_abx__del_mutS_875nor__1,0.8455953407,0.3295755399,0.2486454287
mut_abx__del_mutS_875nor__2,1.4061602257999999,0.6226805845,0.0736348976
mut_abx__del_mutS_875nor__3,1.239796741,0.2557763552,0.2495487052
nit_yeaG__wt_Nminus__1,-0.8886531501,0.4613139096,-0.0288652676
nit_yeaG__wt_Nminus__2,0.8886531501,-0.4613139096,0.0288652676
nit_yeaG__wt_Nplus__1,-5.5909752551,-2.2304418322,0.4067190148
nit_yeaG__wt_Nplus__2,-6.7800015873,-1.6713529146,0.0607627829
nit_yeaG__del_yeaG_Nminus_24h__1,-2.3211901943,-2.237945271,-0.1404901613
nit_yeaG__del_yeaG_Nminus_24h__2,-6.0898972594,-1.4605007973,-0.2947967347
nit_yeaG__del_yeaG_Nminus_24h__3,-3.3882682402,0.2189535879,-0.9135410872
nit_yeaG__del_yeaG_Nminus__1,0.7500243622,-0.0005819889000000001,0.4186990196
nit_yeaG__del_yeaG_Nminus__2,-0.011254680900000001,-0.5928889711,0.2213446734
nit_yeaG__del_yeaG_Nplus__1,-4.2463919257,-2.2505650014,0.5989168105
nit_yeaG__del_yeaG_Nplus__2,-6.9869448688,-1.8635784236,-0.2549977214
opex__amp__1,0.7086900335,-0.1487251704,-0.0864157517
opex__amp__2,-0.24631509940000001,-0.0909383045,-0.0603332762
opex__amp__3,-0.2208663835,-0.2760567605,-0.25348378120000004
opex__bak_amp__1,0.2754549921,-0.1280048182,-0.3832216896
opex__bak_amp__2,0.9282997086,-0.1696651311,-0.5446892557
opex__bak_amp__3,0.0645604223,-0.0297308013,-0.36593527140000004
opex__bak_kan__1,0.7870840893000001,-0.053151654300000004,-0.2700927933
opex__bak_kan__2,1.0951226094,-0.0899749167,-0.43721417360000003
opex__bak_kan__3,0.2603243657,-0.0735199011,-0.4186497434
opex__bak_nor__1,0.8975517011,-0.2236606787,-0.3884149382
opex__bak_nor__2,0.5911444274000001,-0.1867183711,-0.0208064567
opex__bak_nor__3,1.4870551965,-0.14437137800000002,-0.4762932782
opex__bak_rif__1,-0.28749522920000004,-0.6167399560000001,-0.0349944577
opex__bak_rif__2,-0.2609732345,-1.1151788445,0.3150591238
opex__bak_rif__3,-0.1568614038,-0.9311711183,0.28804722520000003
opex__chx_amp__1,1.2775126608,-0.0517356156,-0.2351001158
opex__chx_amp__2,0.6750769750000001,-0.0990943314,-0.023597271000000003
opex__chx_amp__3,0.5777698268,-0.1046609936,-0.158722563
opex__chx_kan__1,0.6914339872,-0.09648473540000001,-0.20662541310000002
opex__chx_kan__2,-0.2762229318,0.0077388532000000005,-0.1011346608
opex__chx_kan__3,-0.2317787814,0.1446998301,-0.1894652872
opex__chx_nor__1,0.4756578235,-0.0676566085,-0.1024029838
opex__chx_nor__2,-0.173895125,-0.0947589315,-0.1148143098
opex__chx_nor__3,1.169994632,-0.17706263290000002,-0.3999209607
opex__chx_rif__1,0.6543625741,-0.0700382621,-0.2458381117
opex__chx_rif__2,0.1366948272,-0.0337101482,-0.175150397
opex__chx_rif__3,0.1809701296,-0.022135684500000002,-0.0548052926
opex__ctrl__1,-0.3245757503,-0.025180377900000002,0.0354809081
opex__ctrl__2,0.3408129382,0.0196182562,-0.0293820135
opex__ctrl__3,-0.016237188,0.0055621217,-0.0060988946
opex__etoh_amp__1,-0.7379600171,0.2377297239,-0.3003950277
opex__etoh_amp__2,-0.4884609936,0.1053728839,-0.23004453430000002
opex__etoh_amp__3,-1.1711520206000001,0.13610910980000002,-0.2368358255
opex__etoh_kan__1,-0.14998508300000002,0.025329637500000002,-0.3882078796
opex__etoh_kan__2,-0.7719101595000001,0.0844512438,-0.2317105489
opex__etoh_kan__3,-1.2597653017,0.2984237408,-0.3165273121
opex__etoh_nor__1,-1.113297521,0.2674526115,-0.31811287320000003
opex__etoh_nor__2,-0.29271063010000004,0.1119558293,-0.24846069070000001
opex__etoh_nor__3,-0.2418853565,0.188759698,-0.0914119335
opex__etoh_rif__1,-1.0072974441,-0.2067728977,-0.5913329005
opex__etoh_rif__2,-0.2597028191,-0.3449538552,-0.5633607716
opex__etoh_rif__3,0.5558452416,-0.3120295367,-0.5637322966
opex__glual_amp__1,-0.3737130359,-0.027405716700000003,-0.3321683864
opex__glual_amp__2,-0.17141506650000002,-0.0465774128,-0.479006666
opex__glual_amp__3,-0.383820056,-0.011465278800000001,-0.5529740383
opex__glual_kan__1,0.2491595281,0.1627377317,-0.5991697919
opex__glual_kan__2,0.8333300602,0.1185396816,-0.6886654583
opex__glual_kan__3,0.34299391700000004,0.0651542921,-0.3433006764
opex__glual_nor__1,1.3440582155,-0.0607674478,-0.5569898378
opex__glual_nor__2,0.53057354,0.057061250800000005,-0.4961166716
opex__glual_nor__3,1.0361655211,-0.0643940694,-0.7667841115
opex__glual_rif__1,0.970547252,-1.1116646146,-0.22339244860000002
opex__glual_rif__2,-0.6377587405,-1.0265227505,-0.082095817
opex__glual_rif__3,-0.7172227098,-1.3311193672,-0.07060104860000001
opex__h2o2_amp__1,0.4697311168,-0.4733856206,-0.43136021480000003
opex__h2o2_amp__2,0.047331187100000005,-0.24088744950000002,-0.4597404939
opex__h2o2_amp__3,-0.196935473,-0.28051081510000003,-0.6375277116
opex__h2o2_kan__1,0.832715826,-0.1835021285,-0.27392223400000004
opex__h2o2_kan__2,0.110619483,-0.28643549630000004,-0.24382352440000002
opex__h2o2_kan__3,0.6887089312,-0.4216527009,-0.3608988779
opex__h2o2_nor__1,-0.014933827,-0.35515227,-0.4832248092
opex__h2o2_nor__2,1.1749608449,-0.32033416400000003,-0.4071164309
opex__h2o2_nor__3,0.28006478960000003,-0.415150338,-0.48881997050000003
opex__h2o2_rif__1,-0.4583361534,-1.4756556003,0.273133711
opex__h2o2_rif__2,-0.5375446962,-1.6500959378000002,0.3163287655
opex__h2o2_rif__3,0.009998570200000001,-1.8451218536,0.2121246705
opex__ippoh_amp__1,-0.5074827095000001,0.3719460074,-0.15079287830000002
opex__ippoh_amp__2,-0.5209674195,0.3110652578,-0.2159464812
opex__ippoh_amp__3,-1.9854605815,0.3040292092,-0.2478346515
opex__ippoh_kan__1,-0.5739782354,0.2289533107,-0.20643693370000002
opex__ippoh_kan__2,-0.7312577187,0.2478528718,-0.5127423538
opex__ippoh_kan__3,-0.6331660736,0.0858824131,-0.4970976533
opex__ippoh_nor__1,-1.7671683516,0.27347030380000004,-0.4305648264
opex__ippoh_nor__2,-1.6880010732000001,0.0774392036,-0.2867220494
opex__ippoh_nor__3,-0.9678380998,0.2005616522,-0.2564215147
opex__ippoh_rif__1,0.1018657646,-0.4158334091,-0.47288295760000004
opex__ippoh_rif__2,-0.7936744825000001,-0.3722936725,-0.7208976686
opex__ippoh_rif__3,-0.7188272210000001,-0.42089403400000003,-0.6732307946
opex__kan__1,0.26403303840000003,-0.11989154410000001,-0.08994474720000001
opex__kan__2,0.2106752502,-0.0848320095,0.0158784168
opex__kan__3,0.6053222288,-0.11955097120000001,0.0223942164
opex__nor__1,0.4156781185,-0.1336187399,-0.1370558627
opex__nor__2,0.64446514,-0.0926609917,0.0552089579
opex__nor__3,0.5908969359,-0.10936016300000001,0.0021889983000000003
opex__paa_amp__1,0.2704852658,-0.065183774,-0.0681856451
opex__paa_amp__2,0.241704886,-0.0738108947,-0.23997165620000002
opex__paa_amp__3,0.1283134267,-0.0797459933,-0.1500811946
opex__paa_kan__1,-0.6112387408000001,-1.2684068936,0.3687806912
opex__paa_kan__2,-0.11275829300000001,-1.3466269961,0.4048670548
opex__paa_kan__3,0.6407854195,-1.242596619,0.3776262252
opex__paa_nor__1,0.4391101318,-0.049027261600000004,-0.2708878583
opex__paa_nor__2,0.3903954174,-0.0179690197,-0.173871821
opex__paa_nor__3,0.557218529,-0.0730684388,-0.18239743900000002
opex__paa_rif__1,0.2423819166,-1.3256091077,0.44654567570000003
opex__paa_rif__2,-0.2373885323,-1.3711527518,0.4591297221
opex__paa_rif__3,1.0980579154,-1.3257145526,0.2292055584
opex__phenol_amp__1,0.3859307634,-0.3358632838,-0.5255350565
opex__phenol_amp__2,-0.6772530361,-0.3109811413,-0.27853126710000004
opex__phenol_amp__3,1.8483862645,-0.21339284930000002,-0.0432394542
opex__phenol_kan__1,0.1528720379,-0.2874889167,-0.6096670981
opex__phenol_kan__2,0.1658717917,-0.24577849610000002,-0.2897061301
opex__phenol_kan__3,-1.4976678617,-0.212727258,-0.5397799294
opex__phenol_nor__1,-0.19718845740000002,-0.0939896741,-0.5583371847
opex__phenol_nor__2,0.16334069810000001,-0.1553777519,-0.6299270815
opex__phenol_nor__3,-0.8053096766000001,-0.1881061211,-0.7950752853
opex__phenol_rif__1,0.8953445162,-1.4714452630000001,-0.3365488092
opex__phenol_rif__2,1.943899583,-1.9043696117,0.3670599976
opex__phenol_rif__3,0.8827498781,-1.5142838902,0.1971656998
opex__pvpi_amp__1,-0.1753232868,-0.0855962302,0.0139809602
opex__pvpi_amp__2,0.8084117902,-0.20473712260000002,-0.2720887849
opex__pvpi_amp__3,0.36500650770000004,-0.232126876,0.0094845587
opex__pvpi_kan__1,0.6574027903,-0.1491594181,0.1301113592
opex__pvpi_kan__2,-0.06937892550000001,-0.057445991,-0.09365611360000001
opex__pvpi_kan__3,-0.2030248436,-0.007572258,-0.11638708760000001
opex__pvpi_nor__1,1.3644638708,-0.23662909640000002,-0.2263448919
opex__pvpi_nor__2,-0.31636556930000004,-0.2137065217,-0.1370023621
opex__pvpi_nor__3,0.7317221173,-0.1878706873,-0.0869766619
opex__pvpi_rif__1,-1.0512167514,-1.7263115554000001,0.6828060332
opex__pvpi_rif__2,-0.4127516659,-1.5438332809,0.5884820084
opex__pvpi_rif__3,-0.1957999833,-1.6333029250000002,0.7826173652
opex__rif__1,-1.6494026204,-1.6022434119,0.6379895324
opex__rif__2,-0.021823809200000002,-1.5719065706,0.7963479792
opex__rif__3,0.0055015704,-1.5849862387,0.5108489536
opex__naocl_amp__1,-0.4622507455,-0.20329683540000001,-0.1250830316
opex__naocl_amp__2,0.2447714031,-0.1970135493,-0.07440521530000001
